"id","lat","lon","geometry","estaciones_servicio_200mts","estaciones_servicio_1000mts","subtes_200mts","subtes_1000mts","id_rc","porc_nbi","hacinamiento","densidad_pob","porc_mujeres","porc_varones","uni_privada_200mts","uni_publica_200mts","uni_privada_1000mts","uni_publica_1000mts","estadios_200mts","estadios_1000mts","river_1500mts","boca_1500mts","clubes_200mts","clubes_1000mts","tienda_mas_cercana","escuelas_cercanas_200m","escuelas_cercanas_1000m","paradas_cercanas_200m","paradas_cercanas_1000m","everdes_cercanos_200m","everdes_cercanos_1000m","hay_bicicleteros_200m","hospitales_cercanos_200m","hospitales_cercanos_1000m","distancia_al_hospital_mas_cercano","parroquias_cercanas_200m","parroquias_cercanas_1000m","comuna","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado","producto_1","producto_2","producto_3","producto_4","producto_5","categoria_1","categoria_2","categoria_3","categoria_4","categoria_5"
"bytearray(b'\xea\xfc\xe2\x8aNZN\xfb\x82\x88\x0b\xc8$N!`')",-34.5990843,-58.3791529,"POINT (-58.37915289999999 -34.5990843)",0,0,0,8,246,0.0659722222222222,2.04166666666667,343064282.171806,0.520408163265306,0.479591836734694,0,0,12,3,0,0,0,0,0,2,131.295813047348,6,53,8,155,1,49,1,0,0,3066.43424216901,0,4,1,4,43,6,0,5,0,1,4,37,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798005888","7792798012923","17790580401310","7501064199847","7790950202823",194,57,195,197,5
"bytearray(b'\xea9\xbd\xd0&\xe4G\xa0\x8e\xe1oK:\xa5=\xdc')",-34.5634054,-58.4418823,"POINT (-58.4418823 -34.5634054)",1,4,0,1,1330,0,1.99261992619926,376934159.038787,0.544444444444444,0.455555555555556,0,0,3,0,0,1,0,0,0,3,29.2819115846302,3,33,7,54,0,14,1,0,0,1289.19730766803,0,3,14,0,21,9,0,6,0,2,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7794450003478","0","0","0","0",195,0,0,0,0
"bytearray(b'\xealU\x8bg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6488808,-58.4213284,"POINT (-58.42132840000001 -34.64888079999999)",0,4,0,0,2384,0.121827411167513,2.99492385786802,20992092.1865312,0.527118644067797,0.472881355932203,0,0,0,0,0,0,0,0,0,3,271.052529971629,2,30,2,115,0,17,0,0,0,1402.20225130954,0,1,4,0,14,0,0,1,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7791813555049","7791813050117","17790380028205","7790380002659","7790380002666",55,5,194,195,9
"bytearray(b'\xeaw\x10^g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6354381,-58.3968632,"POINT (-58.39686320000001 -34.63543809999999)",0,1,0,2,2437,0.0989010989010989,2.72527472527473,203670114.436941,0.567204301075269,0.432795698924731,0,0,0,0,0,0,0,0,1,2,35.9445035832771,1,46,8,92,0,6,0,0,4,449.381097691566,0,2,4,1,18,1,0,1,0,0,1,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798001293","7792798012923","779254026013","7622300864934","0",194,32,54,0,0
"bytearray(b'\xec\x8b\xe2\x0fw\x9aN\x81\xae\xce\x89\x86z\xbe\xa2\xbc')",-34.690255,-58.4693777,"POINT (-58.46937769999999 -34.690255)",0,2,0,0,3161,0.0397350993377483,3.24172185430464,75163066.5201375,0.501532175689479,0.498467824310521,0,0,0,0,0,0,0,0,0,2,504.870841234312,1,31,2,65,0,70,0,0,0,2866.80537086533,0,2,8,0,8,0,0,1,0,1,0,6,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798012923","7798060140059","0","0","0",194,5,0,0,0
"bytearray(b'\xec\xb7\xee\xbag\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6324084,-58.4764057,"POINT (-58.47640569999999 -34.6324084)",1,4,0,1,386,0.183098591549296,3.09859154929577,168679713.772376,0.553636363636364,0.446363636363636,0,0,1,0,0,0,0,0,0,4,146.632925760485,0,43,12,96,0,7,0,0,0,1353.74701294386,0,2,10,2,17,2,0,2,0,0,2,15,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790895000997","7790895000430","7501064199847","7792798001927","7792798001965",5,194,62,197,9
"bytearray(b'\xec\xc4\x95h\xb5\xc6N\x07\x80\tr\xe2\x860\t\xfe')",-34.5918464,-58.5017078,"POINT (-58.50170780000001 -34.5918464)",0,2,0,0,849,0.0134770889487871,2.57412398921833,161262269.193922,0.558115183246073,0.441884816753927,0,0,1,0,0,0,0,0,0,3,141.914068062078,0,28,6,57,0,5,0,0,0,1513.8677326411,0,1,12,1,16,1,0,2,0,0,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"7792798005888","7792798001293","7793147009199","7790315000422","7792798002788",194,6,34,58,71
"bytearray(b'\xec\xd0#\xccg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6689761,-58.4819055,"POINT (-58.48190549999999 -34.6689761)",0,3,0,0,3232,0.0323741007194245,3.08992805755396,72078818.6791303,0.515715948777648,0.484284051222352,0,0,0,0,0,0,0,0,0,2,314.180086593636,1,13,4,70,1,25,0,0,0,2838.96406571404,0,0,8,0,11,0,0,2,0,0,0,9,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798005888","7795735000335","7798265860011","7798119220183","6546841651651",194,48,32,9,193
"bytearray(b'\xed\x8c\xff\'g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6126361,-58.4140177,"POINT (-58.4140177 -34.6126361)",0,8,0,3,2515,0.0154185022026432,2.03083700440529,537988896.034569,0.579175704989154,0.420824295010846,0,1,2,3,0,0,0,0,0,4,73.7480635148945,1,71,2,164,0,8,0,0,1,838.107405583346,0,2,5,1,35,8,0,6,0,1,1,28,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798002443","7790895009846","7501064199847","7792798779277","7622300868475",194,4,6,9,197
"bytearray(b'\xedSPvg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.601169,-58.420554,"POINT (-58.420554 -34.601169)",0,3,0,1,2623,0.0201729106628242,2.09221902017291,411427112.912447,0.5633608815427,0.4366391184573,0,0,3,3,0,0,0,0,0,5,47.3889783128559,4,54,5,118,0,4,1,0,0,1334.98971622314,1,3,5,1,38,7,0,5,0,3,1,30,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798005888","7792798001293","7792798008865","7792798009350","7793147009199",194,197,5,3,6
"bytearray(b'\xee\x15L\xce\x10&C\xbf\x98\x87\xcf\\\xd1jf\xe2')",-34.5742711,-58.4395634,"POINT (-58.4395634 -34.5742711)",0,2,0,2,1477,0.0039447731755424,2.06311637080868,515764729.633567,0.578393881453155,0.421606118546845,0,0,3,3,0,0,0,0,0,0,0,1,43,3,67,0,10,0,0,0,2758.82006782785,0,4,14,0,29,8,0,5,0,2,0,22,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"7793704000232","7622300864934","7790310982488","7790957000668","7792180139320",58,34,48,53,54
"bytearray(b'\xef\x08\xe2\xbfg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6356897,-58.4325385,"POINT (-58.43253850000001 -34.6356897)",1,3,0,0,3054,0.0318840579710145,2.59130434782609,151127871.795049,0.516778523489933,0.483221476510067,0,0,0,0,0,0,0,0,0,4,105.249200688514,1,27,4,60,0,5,0,0,0,1378.20297607015,0,2,7,0,17,3,0,1,0,0,0,16,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7798947996","7792798779277","0","0","0",195,194,0,0,0
"bytearray(b'\xef\x8a\xbc\x98g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6049513,-58.4221064,"POINT (-58.4221064 -34.6049513)",0,4,0,2,2659,0.0285714285714286,2.29142857142857,209909033.52033,0.521197007481297,0.478802992518703,0,0,2,3,0,0,0,0,2,6,101.327778207519,3,69,7,122,0,5,0,0,0,1272.41304583229,0,2,5,2,43,4,0,6,0,3,2,34,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798002337","7792798001712","7792798002344","7792798003761","779254026013",194,32,62,9,5
"bytearray(b'\xef\xd0O\xb4g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5760203,-58.4212299,"POINT (-58.421229900000014 -34.5760203)",0,1,0,2,1247,0.00828729281767955,2.00828729281768,39350266.1568192,0.526822558459422,0.473177441540578,0,0,1,0,0,1,0,0,0,1,178.737354965401,0,17,0,99,0,24,0,0,0,1739.62002001668,1,2,14,2,21,2,0,2,0,2,2,17,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"7790290001193","0","0","0","0",197,0,0,0,0
"bytearray(b'\xefF\x8c\xefg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6315577,-58.4468688,"POINT (-58.44686879999999 -34.6315577)",0,5,0,2,3027,0.04,2.744,134582163.505163,0.5,0.5,0,0,0,1,0,0,0,0,1,4,208.893685783608,3,54,0,71,0,10,0,0,0,1807.29196467416,0,2,7,0,17,2,0,4,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7798119220183","7798159944377","7794820001943","7790070410139","7792798779277",9,195,214,194,206
"bytearray(b'\xefuJ\xb5g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.588704,-58.3913315,"POINT (-58.39133150000001 -34.588704)",0,1,0,2,1906,0.00512820512820512,2.55897435897436,383957803.366901,0.579158316633267,0.420841683366733,0,0,2,1,0,0,0,0,0,0,34.9908558619398,4,32,1,115,2,39,1,0,0,1152.51709545923,0,1,2,1,36,5,0,7,0,2,1,27,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7790895007217","7798062547788","7792798008865","7792798009350","7792798001965",194,5,6,9,195
"bytearray(b'\xefum\xdeg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5921811,-58.3987663,"POINT (-58.39876630000001 -34.5921811)",0,1,0,4,1955,0.0061633281972265,2.12172573189522,833458303.26588,0.561365286855483,0.438634713144517,0,0,4,5,0,0,0,0,0,1,111.692863767891,1,69,2,147,0,14,0,0,0,1021.3605324635,0,5,2,3,40,10,1,9,1,3,1,28,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798001293","7790290001193","7501064199847","7792798001927","7792798002528",194,197,62,5,195
"bytearray(b'\xf0\xa8\xc0 F\xf8JX\x83$\x9e\xd8\xcbp\x83\xea')",-34.631469,-58.5189761,"POINT (-58.5189761 -34.631469)",0,2,0,0,415,0,2.57475083056478,136098239.043068,0.549677419354839,0.450322580645161,0,0,0,0,0,1,0,0,0,7,264.306407704936,0,17,4,43,0,16,0,0,0,1512.5077386701,0,2,10,2,9,0,1,1,0,1,1,7,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7790957000668","7792931000039","7798062548648","7798062548679","7791866000480",48,3,6,61,58
"bytearray(b'\xf0\xe4gC4\x92D\xdd\xb1\x86\x96\x8d\x12\x08T)')",-34.6095723,-58.4160955,"POINT (-58.4160955 -34.6095723)",1,6,1,3,2473,0.00547445255474452,2.23540145985401,595178894.988742,0.537959183673469,0.462040816326531,0,0,2,3,0,0,0,0,0,6,188.603472391681,5,65,7,152,0,9,1,0,0,1310.64108268033,0,3,5,2,44,5,0,7,0,2,2,35,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7790895067570","0","0","0","0",5,0,0,0,0
"bytearray(b'\xf2&\x9d\xb8g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.576689,-58.473056,"POINT (-58.473056 -34.576689)",0,2,0,2,1690,0.0909090909090909,3.3099173553719,121986401.18894,0.531835205992509,0.468164794007491,0,0,0,0,0,0,0,0,0,0,168.771642491724,0,25,6,90,0,5,1,0,0,1463.43942969536,0,3,15,1,22,2,0,3,0,1,1,18,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7790895067570","7790290001193","7622300864934","7791843008294","7790290001179",195,5,197,194,54
"bytearray(b'\xf2\x16\x8e\xe7g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5880699,-58.3953708,"POINT (-58.39537080000002 -34.5880699)",0,2,0,2,1897,0.00531914893617021,1.96276595744681,305250652.131158,0.569105691056911,0.430894308943089,1,0,2,1,0,0,0,0,0,0,111.699900564628,0,33,16,108,0,35,1,0,2,726.163335925593,0,3,2,1,30,5,0,5,0,3,1,22,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7790290001193","7790577002165","0","0","0",197,195,0,0,0
"bytearray(b'\xf2\x16\x903g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6271821,-58.462576,"POINT (-58.462576 -34.62718210000001)",0,5,0,3,3100,0.00527704485488126,2.29287598944591,365297530.229567,0.551208285385501,0.448791714614499,0,0,4,0,0,0,0,0,0,2,19.9157076506647,8,65,3,95,1,4,0,0,1,872.025484913715,0,3,7,1,21,5,1,4,0,1,0,16,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7790895000232","7792798004348","779254026013","7610113010761","7791200000565",194,5,197,32,195
"bytearray(b'\xf2\xbb=\x14g\xfb\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6114388,-58.3934854,"POINT (-58.39348539999999 -34.6114388)",0,1,0,5,1991,0.0879828326180258,1.99141630901288,535139531.585075,0.542025862068966,0.457974137931034,0,0,10,2,0,0,0,0,0,3,0,8,91,5,173,0,5,0,0,0,1526.31002399582,0,4,3,2,35,8,0,3,0,2,2,30,0,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"7790380002734","7790036000329","7790070410610","7790040298705","7795735000335",55,4,46,48,217
"bytearray(b'\xf2\xbbv\xe8g\xfb\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6103268,-58.4106991,"POINT (-58.4106991 -34.6103268)",2,9,0,7,2202,0.208588957055215,2.41411042944785,108237362.956885,0.542566709021601,0.457433290978399,0,0,1,2,0,0,0,0,0,2,61.7565303287893,2,65,11,198,0,7,0,0,0,999.246841333558,0,2,3,3,34,4,1,5,0,2,2,27,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798001293","7792798003761","7798062547788","7791843008294","7793147118822",194,6,195,5,50
"bytearray(b'\xf2\xbd\xd1\xf9g\xfb\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6441173,-58.494538,"POINT (-58.49453800000001 -34.6441173)",1,3,0,0,360,0.0223048327137546,2.7546468401487,128549658.013612,0.53306342780027,0.46693657219973,0,0,0,0,0,0,0,0,0,7,191.019611991397,3,18,5,67,1,12,1,0,0,2446.01722138232,0,3,10,1,15,5,0,0,0,0,1,15,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790577002165","7798119220015","0","0","0",195,9,0,0,0
"bytearray(b'\xf2\xc9\x85Bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5671423,-58.463468,"POINT (-58.463468 -34.5671423)",0,6,0,0,1041,0.0470588235294118,2.36764705882353,265068780.31828,0.563975155279503,0.436024844720497,0,0,0,0,0,0,0,0,0,1,38.0926985842227,0,51,0,80,2,12,0,0,1,893.0449995642,0,3,13,0,30,19,0,6,0,2,0,22,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798005888","7792798001293","7792798009312","7790895000997","7792798001323",194,5,195,82,48
"bytearray(b'\xf2U\x05""g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.605903,-58.3785267,"POINT (-58.37852669999999 -34.605903)",0,0,1,16,12,0.166666666666667,3.96491228070175,63948980.752099,0.520648967551622,0.479351032448378,1,0,9,3,0,0,0,0,0,7,67.9512982647115,3,59,7,165,1,31,1,0,0,2856.78340781951,0,3,1,2,41,8,0,5,0,0,2,36,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"7792798005888","7792798012947","7790290001193","7790895000997","5000267024011",194,197,5,0,0
"bytearray(b'\xf3&F\xdcg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6026416,-58.4335472,"POINT (-58.43354720000001 -34.6026416)",0,4,0,2,1647,0.0174825174825175,2.31118881118881,447231817.76809,0.555219364599092,0.444780635400908,0,0,2,2,0,0,0,0,0,1,16.2720462537151,0,57,9,126,0,22,1,0,3,597.248476763805,0,1,15,2,34,11,0,2,0,2,2,30,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7792798001712","755935314348782","1091040596640400","7792798012923","7790290001193",194,197,195,0,0
"bytearray(b'\xf3&Gkg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6175264,-58.3943403,"POINT (-58.3943403 -34.6175264)",0,4,0,2,2076,0.0940766550522648,2.18118466898955,379725503.72456,0.568690095846645,0.431309904153355,0,0,2,1,0,0,0,0,0,0,154.464174388605,1,93,5,140,0,8,0,0,1,702.203046904408,0,2,3,0,28,5,0,1,0,3,0,24,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"779254026013","7792798001293","7793147001827","7792798005888","7792798001965",194,32,9,5,6
"bytearray(b'\xf3\x162\x8eg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6149409,-58.427035,"POINT (-58.427035 -34.6149409)",0,5,0,2,2493,0.00252525252525252,2.16161616161616,421129713.16723,0.573598130841122,0.426401869158879,0,0,2,1,0,0,0,0,0,5,58.4657541018925,4,85,6,88,1,4,0,1,1,80.9364844621406,0,4,5,0,38,10,0,9,0,2,0,27,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798001712","755935314348782","7798119220015","7790895067570","7802200844186",194,9,5,55,195
"bytearray(b'\xf3\xa8\xeb\xfb\xe2\xeaOV\xb4\x98a\xb2\x81\xa3r\\')",-34.563483,-58.442535,"POINT (-58.442535 -34.563483)",1,5,0,1,1091,0.00795755968169761,2.11405835543767,246374434.880133,0.52823086574655,0.47176913425345,0,0,3,0,0,1,0,0,0,3,73.4115522637013,3,34,6,58,0,15,1,0,0,1307.22916856257,0,3,13,0,21,10,0,6,0,2,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"7792170042258","7791813421054","7791813421580","7791813555049","7792170042005",4,5,8,3187,0
"bytearray(b'\xf3\xceS\x0f\xba6A\xae\xb5\x98\xc4\xdde0l\x1a')",-34.6769915,-58.4886318,"POINT (-58.4886318 -34.6769915)",0,0,0,0,3136,0.226692836113837,3.3405299313052,278470364.786022,0.499706227967098,0.500293772032902,0,0,0,0,0,0,0,0,0,0,341.940738039774,0,39,7,56,1,9,0,0,0,3628.41548835624,1,2,8,1,5,0,0,0,0,0,1,5,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7798119220015","7792798001712","7792798001293","9002490100070","70847032861",9,194,0,0,0
"bytearray(b'\xf3\xe5\xb0\xafg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6408649,-58.4393793,"POINT (-58.4393793 -34.6408649)",0,1,0,0,3018,0.0612244897959184,2.69614512471655,106190066.497251,0.51555929352397,0.48444070647603,0,0,0,0,0,0,0,0,1,5,312.61900524121,2,25,0,63,0,9,0,0,0,1690.99351051996,0,2,7,1,11,0,0,1,0,0,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7792540260145","7790272001036","7790577002165","0","0",32,71,195,0,0
"bytearray(b'\xf3\xf5\xbc\xbcg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.593014,-58.3794346,"POINT (-58.3794346 -34.593014)",0,2,0,4,206,0.0101351351351351,2.46621621621622,395196421.687565,0.515068493150685,0.484931506849315,0,0,5,0,0,0,0,0,0,0,128.296723613354,1,35,3,172,1,35,0,0,0,2598.05722402381,1,5,1,4,31,2,2,4,0,1,2,26,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798001293","Promocongreso5","7798119220015","70847032861","7791813555049",194,9,6,195,5
"bytearray(b'\xf4\x8f\xa6=g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6020336,-58.369996,"POINT (-58.369996000000015 -34.6020336)",0,0,2,7,236,0.175675675675676,1.70945945945946,30104545.1996184,0.494071146245059,0.505928853754941,2,0,7,4,1,1,0,0,0,2,37.5344574012347,0,24,11,107,4,60,1,0,0,3586.83695486707,0,2,1,2,25,5,0,1,0,0,2,24,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7790380002734","7790580010201","7795735000328","7798119220015","7793147118884",55,194,5,3,48
"bytearray(b'\xf4\xa2\x7f\x83g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6007709,-58.3893594,"POINT (-58.3893594 -34.6007709)",0,1,0,5,260,0.176100628930818,1.9622641509434,194640067.131633,0.522435897435897,0.477564102564103,0,0,24,2,0,0,0,0,2,4,98.4850085371008,7,103,8,191,0,19,1,0,0,2495.17261034458,0,5,1,3,49,11,0,9,1,2,2,38,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7792798008865","7794450000781","7797279800858","7792798009350","101310918427966",194,195,197,9,703
"bytearray(b'\xf4\xa2\x8dRg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5576902,-58.4472896,"POINT (-58.4472896 -34.55769019999999)",0,2,0,0,977,0.0093167701863354,2.2888198757764,226755894.847543,0.552238805970149,0.447761194029851,0,0,0,0,0,1,0,0,0,3,0,1,34,4,62,0,9,1,0,1,868.918513128109,1,1,13,2,14,53,0,4,0,1,2,9,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7790950134827","0","0","0","0",197,0,0,0,0
"bytearray(b'\xf4\xaf\xba\x95D\x98C\xc2\xb5\xe7\xe8g\xa9\xae\xfeE')",-34.6822369,-58.4736048,"POINT (-58.4736048 -34.6822369)",0,2,0,0,3278,0.00862068965517241,3.16810344827586,102911564.793745,0.512925170068027,0.487074829931973,0,0,0,0,0,0,0,0,1,4,196.533930524229,0,29,3,74,0,51,0,0,0,2354.33788639779,0,1,8,0,14,2,0,1,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"790315000422","7790315000422","7622201676711","7622201676735","0",6,4151,0,0,0
"bytearray(b'\xf4\xd3\'Gg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6110521,-58.4289589,"POINT (-58.4289589 -34.6110521)",1,4,0,2,2485,0.115468409586057,2.23529411764706,399816112.033382,0.550682261208577,0.449317738791423,0,0,4,2,0,0,0,0,0,3,161.893123676485,2,75,2,85,0,12,0,0,3,505.717165707509,0,5,5,0,33,5,0,7,0,2,0,24,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798005888","7792798012923","755935314348782","7793147001827","1091040596640400",194,5,6,4,53
"bytearray(b'\xf4\xd3+eg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5980276,-58.465921,"POINT (-58.46592099999999 -34.5980276)",0,3,0,0,1742,0.0922619047619048,2.89880952380952,108906714.722974,0.514373716632444,0.485626283367556,0,0,0,0,0,0,0,0,0,7,75.9585081981366,0,33,1,42,2,8,0,0,0,1045.34995015249,0,3,15,0,10,3,0,1,0,1,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798003563","7792798008865","7792798009350","7792798010349","7792798001927",194,197,195,9,703
"bytearray(b'\xf4{$ng\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6211803,-58.5074792,"POINT (-58.5074792 -34.6211803)",0,1,0,0,428,0.00589970501474926,2.51622418879056,207759188.941198,0.556858147713951,0.443141852286049,0,0,0,0,0,0,0,0,0,4,0.0875938596014153,6,30,5,55,0,3,1,0,2,562.47809705708,0,1,10,1,12,6,0,1,0,1,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7791540045042","7790895000997","7790895067570","7793147571283","7793360005084",195,5,194,197,4
"bytearray(b'\xf46\xe0-g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5919728,-58.4290045,"POINT (-58.4290045 -34.5919728)",0,3,0,0,1348,0.0561056105610561,2.24752475247525,139570492.867591,0.558002936857562,0.441997063142438,0,0,0,0,0,0,0,0,0,5,55.3686704779669,3,46,1,72,0,7,1,0,0,1908.86756710461,0,4,14,1,25,5,0,2,0,1,1,22,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"77980212","7790580115999","77980267","7790580327408","77931764",55,3,6,190,48
"bytearray(b'\xf4f-\xacg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.643047,-58.4057728,"POINT (-58.4057728 -34.643047)",0,3,0,2,2414,0.110410094637224,3.41009463722397,170628076.206924,0.524514338575393,0.475485661424607,0,0,0,1,0,0,0,0,0,3,249.409526697317,2,37,4,89,0,17,1,0,1,566.408659534889,0,3,4,0,8,0,0,0,0,0,0,7,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798005888","7791200000213","7792798012923","7798119220015","7798119220183",194,9,197,0,0
"bytearray(b'\xf4f2ag\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6080397,-58.4189237,"POINT (-58.41892370000001 -34.6080397)",0,4,0,4,2665,0.0146627565982405,2.36363636363636,498959524.796503,0.552109181141439,0.447890818858561,0,0,3,2,0,0,0,0,0,5,164.09743212615,5,61,5,122,0,7,1,0,0,1319.64811006471,0,3,5,1,42,1,0,8,0,2,1,32,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790895010088","7793147009175","7793147571412","101310918427966","350691640707735",194,5,3,6,4
