"id","lat","lon","geometry","estaciones_servicio_200mts","estaciones_servicio_1000mts","subtes_200mts","subtes_1000mts","id_rc","porc_nbi","hacinamiento","densidad_pob","porc_mujeres","porc_varones","uni_privada_200mts","uni_publica_200mts","uni_privada_1000mts","uni_publica_1000mts","estadios_200mts","estadios_1000mts","river_1500mts","boca_1500mts","clubes_200mts","clubes_1000mts","tienda_mas_cercana","escuelas_cercanas_200m","escuelas_cercanas_1000m","paradas_cercanas_200m","paradas_cercanas_1000m","everdes_cercanos_200m","everdes_cercanos_1000m","hay_bicicleteros_200m","hospitales_cercanos_200m","hospitales_cercanos_1000m","distancia_al_hospital_mas_cercano","parroquias_cercanas_200m","parroquias_cercanas_1000m","comuna","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'&\x9c\x1e\xbcg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6303031,-58.4862961,"POINT (-58.4862961 -34.6303031)",0,5,0,0,308,0.0662824207492795,2.89913544668588,288867697.381102,0.540755467196819,0.459244532803181,0,0,0,0,0,0,0,0,0,4,62.7651460533017,4,55,3,94,0,18,0,0,0,2045.32367691411,0,2,10,2,15,1,0,1,0,0,2,14,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\x9c\x1eZg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6273007,-58.4900097,"POINT (-58.49000969999997 -34.6273007)",2,2,0,0,297,0.0226537216828479,2.75080906148867,96001593.3594367,0.510588235294118,0.489411764705882,0,0,0,0,0,0,0,0,0,2,108.481966300243,3,31,6,67,0,4,0,0,0,1847.7178354321,0,2,10,0,11,5,0,1,0,0,0,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xa5\x80\xf6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5864879,-58.443128,"POINT (-58.443128 -34.5864879)",0,4,0,1,1556,0.0693877551020408,2.86122448979592,168324221.441155,0.543509272467903,0.456490727532097,0,0,1,0,0,0,0,0,0,2,130.434552418012,1,31,6,89,1,11,1,0,0,2990.35955328804,0,2,15,2,26,7,0,1,0,1,2,24,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xa5\x83\xf9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6086111,-58.4488838,"POINT (-58.448883799999976 -34.6086111)",0,6,0,0,2822,0.0262295081967213,2.4,282712274.673272,0.572404371584699,0.427595628415301,0,0,2,0,0,0,0,0,1,2,96.7493266238887,2,32,2,67,0,7,1,0,0,1214.63974090065,0,1,6,3,21,9,0,2,0,2,3,17,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xa5\x83ig\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5869708,-58.4311394,"POINT (-58.431139400000006 -34.5869708)",0,4,0,0,1279,0.109090909090909,2.40727272727273,133192181.326337,0.534743202416918,0.465256797583082,0,0,0,0,0,0,0,0,1,5,35.0923024508777,2,46,4,71,1,12,1,0,0,2336.60337667025,0,2,14,0,24,2,0,2,0,0,0,22,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xa5\x84\xc6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5945201,-58.4293962,"POINT (-58.42939620000004 -34.5945201)",0,3,0,0,1347,0.0809859154929577,2.48239436619718,131260172.912337,0.540425531914894,0.459574468085106,0,0,0,1,0,0,0,0,0,5,50.4090636179933,2,40,12,88,0,7,1,0,0,1748.05597005994,1,3,14,2,31,11,0,2,0,1,2,28,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xa5\x84eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6370754,-58.443894,"POINT (-58.443894 -34.6370754)",0,1,0,2,3023,0.0383386581469648,2.9297124600639,141387365.458756,0.550708833151581,0.449291166848419,0,0,0,0,0,0,0,0,0,4,189.491017630908,0,32,4,72,0,14,1,0,0,1464.99612543067,0,1,7,0,15,2,0,3,0,0,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xb85\x9ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5545769,-58.4532105,"POINT (-58.45321050000001 -34.5545769)",0,0,0,0,949,0.0902061855670103,2.31958762886598,229419258.193973,0.511111111111111,0.488888888888889,0,0,1,0,0,0,1,0,0,1,43.780582421329,2,42,1,75,0,5,0,0,0,1363.68205850771,0,3,13,1,24,10,0,5,1,1,0,18,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xb87\xa2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5923012,-58.4328574,"POINT (-58.43285739999999 -34.5923012)",0,3,0,0,1345,0.075187969924812,2.38095238095238,154275137.982529,0.566315789473684,0.433684210526316,0,0,0,0,0,0,0,0,0,5,33.1326921251182,4,41,4,89,0,6,1,0,0,1995.17132667963,0,3,14,1,27,10,0,2,0,1,1,24,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'&\xb88\x1dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.62423,-58.4620112,"POINT (-58.462011200000006 -34.62422999999999)",0,5,0,2,3094,0.118279569892473,2.49193548387097,338717854.981277,0.557713052858684,0.442286947141316,0,0,0,0,0,0,0,0,0,2,0.309001862245154,1,51,1,94,0,6,0,0,1,833.914939125801,0,3,7,1,22,6,0,2,0,1,1,19,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xb88\x87g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.617533,-58.429931,"POINT (-58.42993100000001 -34.617533)",0,5,0,2,2772,0.0078125,2.091796875,641367186.883124,0.561157796451914,0.438842203548086,0,0,2,1,0,0,0,0,0,4,19.7045411259829,2,90,7,101,0,4,0,0,1,466.479985185118,1,3,6,1,33,10,0,8,0,1,1,24,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xb88\xe8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6012175,-58.398746,"POINT (-58.398746 -34.6012175)",0,2,0,8,2169,0.00343642611683848,2.22680412371134,479852513.717536,0.566358024691358,0.433641975308642,1,0,18,8,0,0,0,0,0,4,10.8708314886579,3,112,6,197,0,7,1,0,0,1761.43330890689,0,5,3,3,43,16,0,10,0,1,3,32,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xc2\xec\xd5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6223001,-58.427592,"POINT (-58.427592 -34.6223001)",2,5,0,2,2542,0.0756501182033097,2.22931442080378,222926442.174705,0.542948038176034,0.457051961823966,0,0,0,0,0,0,0,0,1,5,158.47754464895,4,61,6,101,0,2,0,0,1,688.349409609779,0,2,5,4,31,1,2,6,0,0,2,25,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xc2\xf8|g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.622572,-58.4301916,"POINT (-58.4301916 -34.622572)",1,4,0,3,2809,0.0121212121212121,2.37575757575758,338259001.046853,0.538265306122449,0.461734693877551,0,0,0,1,0,0,0,0,0,5,43.7705493332438,5,56,0,123,0,3,1,0,1,466.355174285829,0,3,6,2,32,2,0,8,0,0,2,24,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xc2\xf9\x11g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5558542,-58.4579374,"POINT (-58.45793739999999 -34.5558542)",0,0,0,2,1219,0.00824175824175824,2.21978021978022,644828029.439219,0.561881188118812,0.438118811881188,0,0,1,0,0,0,0,0,0,0,35.3103262452609,2,39,1,82,1,5,0,0,0,1905.24025560359,1,2,13,1,37,18,0,6,0,2,1,29,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xc2\xf9vg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5759399,-58.463943,"POINT (-58.46394299999997 -34.5759399)",1,2,0,0,1693,0.0151975683890577,2.78723404255319,204832008.49513,0.513631406761178,0.486368593238822,0,0,0,0,0,0,0,0,0,3,121.003289104967,0,21,5,80,0,6,0,0,0,1672.57331750256,0,3,15,1,17,1,0,3,0,1,1,13,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xc3\r\xd9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5572078,-58.4602121,"POINT (-58.46021210000004 -34.5572078)",0,1,0,2,1220,0.0250569476082005,2.2619589977221,363915922.857394,0.568982880161128,0.431017119838872,0,0,0,0,0,0,0,0,0,0,104.333913276759,1,48,6,90,0,6,1,0,0,1608.55521633675,0,2,13,4,41,14,1,5,0,2,3,34,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xc3\rqg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6080324,-58.3862574,"POINT (-58.38625739999998 -34.6080324)",0,0,1,12,10,0.256484149855908,2.26512968299712,241302736.167024,0.515267175572519,0.484732824427481,1,0,8,3,0,0,0,0,1,5,46.1526423679402,4,77,12,193,0,24,1,0,0,2167.52393468342,1,4,1,2,43,7,1,5,0,1,1,37,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xc9Y\x1a\x13\xf1E\xb2\x99\x07\xbe3\x01\xbbt(')",-34.6207195,-58.4422616,"POINT (-58.4422616 -34.6207195)",0,2,1,3,2694,0.0140845070422535,2.18838028169014,624607031.098951,0.565567176186645,0.434432823813355,0,0,1,1,0,2,0,0,0,2,3.07871452717985,6,52,17,109,1,7,1,0,0,1274.64089489564,0,2,6,3,29,10,1,9,0,0,2,20,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xcb\x1b[\xca\xc5K\xed\x8f\x03\x05l\xeek\xaa\xe2')",-34.6501774,-58.4743628,"POINT (-58.47436279999999 -34.6501774)",0,4,0,0,3331,0.00625,3.178125,72046728.9698687,0.517207472959685,0.482792527040315,0,0,0,0,0,0,0,0,0,3,283.93525415656,0,18,0,51,1,31,0,0,0,2408.8162634201,0,2,9,0,6,0,0,0,0,1,0,5,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'&\xe8\x8f\xb8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.578663,-58.457439,"POINT (-58.45743900000002 -34.57866300000001)",0,2,0,0,1540,0.00879765395894428,3.24633431085044,143069699.842075,0.476964769647696,0.523035230352303,0,0,0,0,0,0,0,0,0,3,6.58617803269971,1,38,2,99,0,13,0,0,0,1924.77469781619,0,2,15,0,21,5,0,4,0,2,0,15,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x90\xb9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.563834,-58.456577,"POINT (-58.45657699999998 -34.563834)",0,3,0,2,1006,0.0048076923076923,2.08413461538462,212640168.00454,0.588235294117647,0.411764705882353,0,0,0,0,0,0,0,0,0,0,21.4642030977166,0,47,5,97,0,12,1,0,0,1622.63622883487,0,3,13,3,39,16,0,7,0,1,3,31,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x90Wg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5667048,-58.4582212,"POINT (-58.458221200000025 -34.5667048)",0,4,0,2,1066,0,2.39340101522843,737383205.860471,0.569459172852598,0.430540827147402,0,0,0,0,0,0,0,0,0,1,55.3780159343692,4,50,3,90,1,13,0,0,0,1448.56596622543,1,4,13,2,37,14,0,8,0,2,2,27,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x91\rg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6003191,-58.4526258,"POINT (-58.45262579999997 -34.6003191)",0,4,0,0,1597,0.0803858520900322,2.83279742765273,85192126.558758,0.52894438138479,0.47105561861521,0,0,0,0,0,1,0,0,0,7,183.296753224263,0,25,3,59,0,3,0,0,0,1089.39538233179,0,3,15,0,14,2,0,3,0,0,0,11,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x91\xc3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6216366,-58.3845093,"POINT (-58.38450929999999 -34.6216366)",0,7,1,6,101,0.158333333333333,2.30416666666667,148830316.750093,0.560578661844485,0.439421338155515,0,0,2,1,0,0,0,0,0,2,0.0222638994455337,1,62,8,201,0,18,1,0,0,1073.55363448194,0,2,1,3,29,10,0,2,0,0,3,27,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xe8\x91ig\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6089981,-58.4814758,"POINT (-58.48147580000001 -34.6089981)",1,4,0,0,541,0.0854092526690391,2.3914590747331,184427274.576489,0.572916666666667,0.427083333333333,0,0,0,0,0,0,0,0,0,7,142.858133184621,3,36,7,76,0,1,0,0,0,1738.01086715617,0,1,11,0,14,3,0,1,0,0,0,13,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x92\x19g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5732139,-58.4485446,"POINT (-58.44854459999999 -34.5732139)",0,2,0,1,1123,0.00229357798165137,2.15137614678899,351057543.20022,0.552238805970149,0.447761194029851,0,0,0,1,0,0,0,0,1,1,172.875868735219,1,50,0,61,0,6,0,0,0,2740.37899803722,0,2,13,0,26,8,0,3,0,1,0,22,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x92\xc9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.606502,-58.376686,"POINT (-58.37668600000001 -34.606502)",0,0,0,16,12,0.166666666666667,3.96491228070175,63948980.752099,0.520648967551622,0.479351032448378,1,0,9,3,0,0,0,0,1,6,153.970181176584,4,63,3,161,2,37,1,0,0,2924.06936941404,0,3,1,2,36,5,0,4,0,0,2,32,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x92jg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5770888,-58.4540478,"POINT (-58.45404780000001 -34.5770888)",0,0,0,0,1119,0.0693430656934307,2.66423357664234,146472711.131465,0.50958904109589,0.49041095890411,0,0,0,0,0,0,0,0,0,3,0,1,51,1,89,0,7,0,0,0,2354.34276937391,0,3,13,0,23,5,0,4,0,2,0,17,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xe8\x93.g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6270753,-58.4028782,"POINT (-58.40287820000003 -34.6270753)",0,4,0,5,2145,0.0958466453674121,2.66453674121406,70565307.7647463,0.517985611510791,0.482014388489209,0,0,0,0,0,0,0,0,1,3,127.386998244296,2,63,1,98,2,10,0,0,0,1052.77808615402,0,2,3,1,23,2,0,1,0,2,1,20,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x93\xcdg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6336548,-58.4060085,"POINT (-58.406008499999984 -34.6336548)",1,2,0,3,2421,0.0654545454545455,2.66545454545455,157594117.689671,0.536152796725784,0.463847203274216,0,0,0,0,0,0,0,0,1,5,0.00000000186264514923096,1,46,3,107,0,10,1,0,1,397.429793745001,0,2,4,2,18,3,0,1,0,0,2,16,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x94\x94g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6358593,-58.4076463,"POINT (-58.40764630000001 -34.63585929999999)",0,2,0,3,2408,0.00302114803625377,2.40785498489426,336815758.741233,0.567126725219573,0.432873274780427,0,0,0,1,0,0,0,0,0,2,35.1095395912797,2,51,1,104,0,8,0,0,1,561.624388157955,0,4,4,2,14,9,0,1,0,0,1,12,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x94\xe6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6358835,-58.4048784,"POINT (-58.40487840000003 -34.6358835)",0,2,0,3,2410,0.0246305418719212,2.23152709359606,202852502.244075,0.551876379690949,0.448123620309051,0,0,0,1,0,0,0,0,0,4,0.00000000465661287307739,0,47,6,107,0,10,1,0,1,274.623107529682,0,3,4,4,17,11,0,1,0,0,3,15,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x94=g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6375991,-58.4093688,"POINT (-58.40936880000004 -34.63759909999999)",0,4,0,2,2404,0.024390243902439,2.41463414634146,134638319.086173,0.540965207631874,0.459034792368126,0,0,0,1,0,0,0,0,1,2,303.605709031007,0,55,8,114,0,13,0,0,2,764.865207923086,0,4,4,0,10,0,0,0,0,0,0,9,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x95\xafg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6316762,-58.4021852,"POINT (-58.40218520000002 -34.6316762)",0,2,0,3,2425,0.00364963503649635,2.58029197080292,158925074.407217,0.548797736916549,0.451202263083451,0,0,0,0,0,0,0,0,0,4,214.185448837392,0,44,1,104,0,8,0,0,1,434.824366614051,0,3,4,0,18,1,0,1,0,1,0,15,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x95Mg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6333868,-58.3999303,"POINT (-58.3999303 -34.6333868)",0,2,0,3,2434,0.0383275261324042,3,168203952.962973,0.530778164924506,0.469221835075494,0,0,0,0,0,0,0,0,0,3,36.4478886590704,0,41,1,103,0,7,1,0,3,371.613818916513,0,1,4,0,17,1,0,1,0,0,0,15,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x96\xbag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6300545,-58.3977937,"POINT (-58.39779369999999 -34.6300545)",0,3,0,3,2431,0.288079470198675,3.10596026490066,168749805.696565,0.541577825159915,0.458422174840085,0,0,0,0,0,0,0,0,0,4,31.848629371235,0,58,2,124,0,16,0,0,3,658.566736736444,0,3,4,3,23,6,0,1,0,1,3,21,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x96Eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6299259,-58.4000399,"POINT (-58.40003990000002 -34.6299259)",0,3,1,5,2426,0.0888157894736842,2.96710526315789,138864493.51082,0.496674057649667,0.503325942350333,0,0,0,0,0,0,0,0,0,5,48.5683450321998,2,44,1,106,1,11,0,0,2,732.119770594711,0,2,4,4,23,7,0,1,0,2,4,19,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x97[g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6239909,-58.450214,"POINT (-58.45021400000002 -34.6239909)",1,3,1,2,2707,0.0127118644067797,2.27118644067797,310410162.249851,0.539179104477612,0.460820895522388,0,0,0,1,0,2,0,0,0,4,65.4419872849285,7,57,4,87,0,4,1,0,0,1993.93625920421,0,3,6,2,21,7,1,6,0,1,1,14,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x97\x0bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6281789,-58.398114,"POINT (-58.39811400000002 -34.6281789)",0,4,0,4,2114,0.12280701754386,2.84210526315789,235277774.788499,0.509259259259259,0.490740740740741,0,0,0,0,0,0,0,0,0,4,132.925004893606,1,59,7,113,0,17,0,0,2,734.046844109474,0,2,3,2,22,4,0,1,0,2,2,19,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x97\xadg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.623106,-58.44958,"POINT (-58.44957999999997 -34.62310599999999)",1,3,1,2,2717,0.00828729281767955,2.1353591160221,435397697.421314,0.552393272962484,0.447606727037516,0,0,0,1,0,2,0,0,0,4,116.411633038345,2,50,4,92,0,7,1,0,0,1940.13059873079,0,3,6,1,20,6,1,6,0,1,0,13,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x98\x0cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5722649,-58.4411242,"POINT (-58.44112419999999 -34.5722649)",0,2,0,2,1143,0,2.28571428571429,367654820.160823,0.551282051282051,0.448717948717949,0,1,4,3,0,0,0,0,0,1,100.551806538868,5,45,5,70,0,10,1,0,0,2483.07525671023,1,3,13,2,29,7,0,5,1,2,1,22,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x98\x97g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.56775,-58.4589435,"POINT (-58.45894350000003 -34.56775)",0,4,0,2,1042,0.00641025641025641,2.22115384615385,389696218.416495,0.545454545454545,0.454545454545455,0,0,0,0,0,0,0,0,0,1,105.399391930496,3,49,7,82,1,14,1,0,0,1399.19780770742,1,4,13,1,33,16,0,8,0,2,1,23,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x98\xfdg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5958003,-58.4387831,"POINT (-58.43878310000002 -34.5958003)",0,1,0,1,1573,0.0469798657718121,2.12751677852349,202158927.185717,0.539432176656151,0.460567823343849,0,0,0,0,0,0,0,0,0,5,0,7,56,5,111,0,4,1,0,0,1641.52869197701,0,3,15,0,33,9,0,2,0,1,0,30,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x99\x9eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6190736,-58.4419619,"POINT (-58.44196190000002 -34.61907360000001)",0,4,0,3,2688,0.0104166666666667,1.95833333333333,736252896.888978,0.606382978723404,0.393617021276596,0,0,2,1,0,2,0,0,0,1,35.9563125950912,6,44,4,106,1,8,0,0,0,1374.87051953557,0,3,6,2,26,8,0,9,0,1,2,16,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x99\xeeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5709737,-58.4448614,"POINT (-58.44486140000004 -34.5709737)",1,2,1,1,1145,0.059748427672956,2.09748427672956,299965476.462083,0.545727136431784,0.454272863568216,0,0,4,1,0,0,0,0,0,1,34.1467228542476,1,47,5,64,0,5,1,0,0,2348.38827773892,0,4,13,4,27,7,1,5,0,2,3,20,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xe8\x99Mg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.572922,-58.443223,"POINT (-58.44322299999999 -34.572922)",0,2,0,2,1149,0.00303951367781155,2.1063829787234,534873497.668111,0.556998556998557,0.443001443001443,0,0,5,2,0,0,0,0,0,1,36.902851686925,4,53,0,67,0,7,0,0,0,2583.86853506302,0,4,13,1,28,4,0,4,0,2,1,22,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x9a\xe2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6104472,-58.3774747,"POINT (-58.37747469999999 -34.6104472)",0,2,0,12,34,0.136546184738956,2.65863453815261,81511278.6848525,0.513595166163142,0.486404833836858,0,0,8,2,0,0,0,0,0,7,126.309563637308,3,67,4,155,0,25,1,0,0,2482.52380990547,0,5,1,0,35,5,0,4,0,0,0,31,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'&\xe8\x9aIg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5719026,-58.4474625,"POINT (-58.44746250000001 -34.5719026)",0,2,0,2,1140,0.0597826086956522,2.21195652173913,454141186.343281,0.544226044226044,0.455773955773956,0,0,0,1,0,0,0,0,0,1,153.195625826507,0,50,1,58,0,6,1,0,0,2538.50715430936,0,3,13,2,24,7,0,3,0,1,2,20,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'&\xe8\x9b\xa1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6255939,-58.4068894,"POINT (-58.40688940000001 -34.6255939)",0,5,0,5,2142,0.0875,2.415,481831016.074096,0.541407867494824,0.458592132505176,0,0,0,1,0,0,0,0,0,2,137.618100290745,0,50,5,102,0,8,0,0,0,1115.20152381308,0,3,3,1,26,6,0,1,1,2,0,23,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
